,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,result,player
1139,2023-0421,Canada Masters,Hard,64,M,20230807,299,206173,7.0,,Jannik Sinner,R,191.0,ITA,21.9,126205,12.0,,Tommy Paul,R,185.0,USA,26.2,6-4 6-4,3,SF,116.0,4.0,3.0,70.0,32.0,25.0,16.0,10.0,8.0,11.0,3.0,2.0,64.0,43.0,26.0,8.0,10.0,5.0,10.0,8.0,3815.0,14.0,2345.0,0,Tommy Paul
1140,2023-0421,Canada Masters,Hard,64,M,20230807,297,126205,12.0,,Tommy Paul,R,185.0,USA,26.2,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,6-3 4-6 6-3,3,QF,140.0,2.0,1.0,87.0,54.0,37.0,19.0,14.0,3.0,5.0,4.0,6.0,99.0,66.0,44.0,16.0,14.0,6.0,10.0,14.0,2345.0,1.0,9225.0,0,Carlos Alcaraz
1141,2023-0421,Canada Masters,Hard,64,M,20230807,294,200282,,,Alex De Minaur,R,183.0,AUS,24.4,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.4,7-6(7) 7-5,3,QF,123.0,1.0,0.0,77.0,44.0,35.0,15.0,12.0,1.0,4.0,8.0,7.0,87.0,46.0,25.0,23.0,12.0,4.0,8.0,18.0,2085.0,3.0,6360.0,0,Daniil Medvedev
1142,2023-0421,Canada Masters,Hard,64,M,20230807,288,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,24.1,134770,3.0,,Casper Ruud,R,183.0,NOR,24.6,7-6(4) 4-6 7-6(4),3,R16,185.0,9.0,4.0,114.0,75.0,53.0,20.0,17.0,4.0,7.0,9.0,4.0,124.0,72.0,49.0,28.0,17.0,3.0,5.0,37.0,1140.0,5.0,4985.0,0,Casper Ruud
1143,2023-0421,Canada Masters,Hard,64,M,20230807,287,200282,,,Alex De Minaur,R,183.0,AUS,24.4,126203,8.0,,Taylor Fritz,R,196.0,USA,25.7,7-6(7) 4-6 6-1,3,R16,146.0,1.0,6.0,99.0,50.0,35.0,29.0,15.0,12.0,15.0,14.0,1.0,106.0,63.0,42.0,20.0,14.0,4.0,8.0,18.0,2085.0,9.0,3605.0,0,Taylor Fritz
1144,2023-0421,Canada Masters,Hard,64,M,20230807,286,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.4,207518,16.0,,Lorenzo Musetti,R,185.0,ITA,21.4,6-4 6-4,3,R16,93.0,2.0,5.0,55.0,34.0,28.0,10.0,10.0,1.0,2.0,2.0,2.0,61.0,36.0,26.0,11.0,10.0,3.0,6.0,3.0,6360.0,19.0,1950.0,0,Lorenzo Musetti
1145,2023-0421,Canada Masters,Hard,64,M,20230807,285,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,210097,,,Ben Shelton,L,193.0,USA,20.8,6-3 7-6(3),3,R32,98.0,4.0,2.0,78.0,45.0,32.0,22.0,11.0,3.0,3.0,5.0,4.0,62.0,37.0,26.0,15.0,10.0,2.0,3.0,1.0,9225.0,41.0,1065.0,0,Ben Shelton
1146,2023-0421,Canada Masters,Hard,64,M,20230807,282,106218,,Q,Marcos Giron,R,180.0,USA,30.0,208029,5.0,,Holger Rune,R,188.0,DEN,20.2,6-2 4-6 6-3,3,R32,126.0,6.0,6.0,98.0,47.0,37.0,24.0,13.0,6.0,8.0,6.0,12.0,96.0,56.0,35.0,16.0,14.0,4.0,9.0,70.0,830.0,6.0,4825.0,0,Holger Rune
1147,2023-0421,Canada Masters,Hard,64,M,20230807,281,104792,,PR,Gael Monfils,R,193.0,FRA,36.9,126774,4.0,,Stefanos Tsitsipas,R,193.0,GRE,24.9,6-4 6-3,3,R32,85.0,5.0,7.0,59.0,33.0,28.0,13.0,9.0,3.0,3.0,5.0,3.0,66.0,42.0,29.0,13.0,10.0,1.0,4.0,276.0,207.0,4.0,5090.0,0,Stefanos Tsitsipas
1148,2023-0421,Canada Masters,Hard,64,M,20230807,277,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.3,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.7,6-4 6-3,3,R32,86.0,3.0,1.0,60.0,37.0,28.0,14.0,9.0,2.0,2.0,0.0,3.0,67.0,27.0,19.0,20.0,10.0,4.0,7.0,59.0,870.0,7.0,4595.0,0,Andrey Rublev
1149,2023-0421,Canada Masters,Hard,64,M,20230807,275,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,24.1,100644,13.0,,Alexander Zverev,R,198.0,GER,26.2,6-1 6-2,3,R32,60.0,2.0,0.0,45.0,25.0,19.0,14.0,8.0,0.0,0.0,5.0,6.0,36.0,18.0,11.0,3.0,7.0,0.0,4.0,37.0,1140.0,16.0,2265.0,0,Alexander Zverev
1150,2023-0421,Canada Masters,Hard,64,M,20230807,273,126203,8.0,,Taylor Fritz,R,196.0,USA,25.7,200005,,,Ugo Humbert,L,188.0,FRA,25.1,7-6(7) 3-6 6-3,3,R32,148.0,10.0,9.0,108.0,60.0,46.0,23.0,15.0,8.0,11.0,13.0,4.0,93.0,58.0,45.0,17.0,15.0,5.0,8.0,9.0,3605.0,34.0,1233.0,0,Ugo Humbert
1151,2023-0421,Canada Masters,Hard,64,M,20230807,257,126845,,Q,Max Purcell,R,185.0,AUS,25.3,200000,10.0,,Felix Auger Aliassime,R,193.0,CAN,22.9,6-4 6-4,3,R64,95.0,8.0,1.0,50.0,31.0,28.0,12.0,10.0,0.0,0.0,5.0,5.0,65.0,35.0,27.0,13.0,10.0,2.0,4.0,78.0,753.0,12.0,2680.0,0,Felix Auger Aliassime
1152,2023-0421,Canada Masters,Hard,64,M,20230807,250,105683,,WC,Milos Raonic,R,196.0,CAN,32.6,126207,9.0,,Frances Tiafoe,R,188.0,USA,25.5,6-7(12) 7-6(4) 6-3,3,R64,164.0,37.0,8.0,122.0,70.0,61.0,29.0,17.0,6.0,7.0,8.0,0.0,97.0,53.0,43.0,29.0,16.0,0.0,2.0,545.0,65.0,10.0,3085.0,0,Frances Tiafoe
1153,2023-0422,Cincinnati Masters,Hard,64,M,20230814,300,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,5-7 7-6(7) 7-6(4),3,F,229.0,2.0,5.0,128.0,73.0,49.0,35.0,18.0,6.0,10.0,11.0,5.0,133.0,85.0,61.0,23.0,18.0,13.0,16.0,2.0,8795.0,1.0,9395.0,0,Carlos Alcaraz
1154,2023-0422,Cincinnati Masters,Hard,64,M,20230814,298,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,7-6(5) 7-5,3,SF,124.0,4.0,3.0,80.0,51.0,41.0,16.0,12.0,3.0,4.0,10.0,3.0,80.0,55.0,44.0,10.0,12.0,4.0,6.0,2.0,8795.0,17.0,2310.0,0,Alexander Zverev
1155,2023-0422,Cincinnati Masters,Hard,64,M,20230814,294,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,126203,9.0,,Taylor Fritz,R,196.0,USA,25.7,6-0 6-4,3,QF,61.0,2.0,4.0,40.0,26.0,21.0,9.0,8.0,0.0,1.0,1.0,4.0,44.0,22.0,15.0,6.0,8.0,0.0,5.0,2.0,8795.0,9.0,3605.0,0,Taylor Fritz
1156,2023-0422,Cincinnati Masters,Hard,64,M,20230814,293,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,126205,14.0,,Tommy Paul,R,185.0,USA,26.2,7-6(6) 6-7(0) 6-3,3,R16,189.0,6.0,4.0,103.0,67.0,48.0,17.0,16.0,2.0,6.0,11.0,6.0,152.0,99.0,61.0,23.0,17.0,17.0,23.0,1.0,9395.0,13.0,2525.0,0,Tommy Paul
1157,2023-0422,Cincinnati Masters,Hard,64,M,20230814,291,128034,,,Hubert Hurkacz,R,196.0,POL,26.5,126774,4.0,,Stefanos Tsitsipas,R,193.0,GRE,25.0,6-3 6-4,3,R16,65.0,11.0,0.0,52.0,40.0,34.0,8.0,10.0,3.0,3.0,7.0,2.0,47.0,27.0,21.0,11.0,9.0,0.0,2.0,20.0,1685.0,4.0,5090.0,0,Stefanos Tsitsipas
1158,2023-0422,Cincinnati Masters,Hard,64,M,20230814,288,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,6-4 5-7 6-4,3,R16,152.0,4.0,3.0,108.0,75.0,50.0,19.0,16.0,6.0,8.0,5.0,7.0,90.0,48.0,40.0,20.0,16.0,5.0,8.0,17.0,2310.0,3.0,6530.0,0,Daniil Medvedev
1159,2023-0422,Cincinnati Masters,Hard,64,M,20230814,284,126205,14.0,,Tommy Paul,R,185.0,USA,26.2,200005,,,Ugo Humbert,L,188.0,FRA,25.1,6-1 7-6(4),3,R32,97.0,5.0,0.0,56.0,33.0,26.0,14.0,9.0,2.0,3.0,7.0,6.0,71.0,43.0,26.0,12.0,10.0,3.0,7.0,13.0,2525.0,33.0,1258.0,0,Ugo Humbert
1160,2023-0422,Cincinnati Masters,Hard,64,M,20230814,283,104527,,WC,Stan Wawrinka,R,183.0,SUI,38.3,126207,10.0,,Frances Tiafoe,R,188.0,USA,25.5,6-3 6-4,3,R32,78.0,11.0,1.0,50.0,24.0,23.0,16.0,10.0,2.0,3.0,7.0,1.0,59.0,29.0,24.0,10.0,9.0,2.0,5.0,51.0,924.0,10.0,3050.0,0,Frances Tiafoe
1161,2023-0422,Cincinnati Masters,Hard,64,M,20230814,282,126845,,Q,Max Purcell,R,185.0,AUS,25.3,134770,5.0,,Casper Ruud,R,183.0,NOR,24.6,6-4 3-6 6-4,3,R32,119.0,12.0,4.0,91.0,42.0,31.0,31.0,14.0,6.0,7.0,12.0,3.0,83.0,59.0,46.0,11.0,15.0,1.0,3.0,70.0,816.0,7.0,4715.0,0,Casper Ruud
1162,2023-0422,Cincinnati Masters,Hard,64,M,20230814,281,126774,4.0,,Stefanos Tsitsipas,R,193.0,GRE,25.0,210097,,,Ben Shelton,L,193.0,USA,20.8,7-6(3) 7-6(2),3,R32,103.0,6.0,1.0,70.0,40.0,37.0,18.0,12.0,0.0,0.0,7.0,6.0,74.0,43.0,36.0,17.0,12.0,0.0,0.0,4.0,5090.0,40.0,1060.0,0,Ben Shelton
1163,2023-0422,Cincinnati Masters,Hard,64,M,20230814,278,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.3,126094,7.0,,Andrey Rublev,R,188.0,RUS,25.8,7-6(10) 5-7 7-6(3),3,R32,196.0,6.0,7.0,145.0,91.0,56.0,28.0,18.0,9.0,16.0,8.0,8.0,134.0,68.0,48.0,29.0,18.0,7.0,13.0,60.0,866.0,8.0,4595.0,0,Andrey Rublev
1164,2023-0422,Cincinnati Masters,Hard,64,M,20230814,277,111456,,WC,Mackenzie Mcdonald,R,178.0,USA,28.3,208029,6.0,,Holger Rune,R,188.0,DEN,20.2,6-4 2-0 RET,3,R32,50.0,3.0,1.0,29.0,19.0,18.0,6.0,6.0,0.0,0.0,1.0,4.0,40.0,28.0,19.0,4.0,6.0,1.0,3.0,43.0,1040.0,5.0,4790.0,0,Holger Rune
1165,2023-0422,Cincinnati Masters,Hard,64,M,20230814,276,105173,,,Adrian Mannarino,L,180.0,FRA,35.1,200000,12.0,,Felix Auger Aliassime,R,193.0,CAN,23.0,6-4 6-4,3,R32,118.0,2.0,2.0,62.0,26.0,19.0,24.0,10.0,5.0,6.0,1.0,9.0,68.0,35.0,27.0,11.0,10.0,3.0,6.0,32.0,1276.0,14.0,2510.0,0,Felix Auger Aliassime
1166,2023-0422,Cincinnati Masters,Hard,64,M,20230814,274,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,207518,,,Lorenzo Musetti,R,185.0,ITA,21.4,6-3 6-2,3,R32,77.0,3.0,5.0,54.0,34.0,28.0,8.0,9.0,0.0,1.0,0.0,4.0,58.0,34.0,23.0,5.0,8.0,4.0,8.0,3.0,6530.0,18.0,1995.0,0,Lorenzo Musetti
1167,2023-0422,Cincinnati Masters,Hard,64,M,20230814,273,105583,,Q,Dusan Lajovic,R,183.0,SRB,33.1,206173,8.0,,Jannik Sinner,R,191.0,ITA,21.9,6-4 7-6(4),3,R32,124.0,4.0,0.0,81.0,58.0,44.0,12.0,11.0,5.0,5.0,6.0,0.0,80.0,41.0,30.0,22.0,11.0,3.0,4.0,66.0,839.0,6.0,4725.0,0,Jannik Sinner
1168,2023-0422,Cincinnati Masters,Hard,64,M,20230814,271,104792,,PR,Gael Monfils,R,193.0,FRA,36.9,200282,,,Alex De Minaur,R,183.0,AUS,24.4,7-5 6-4,3,R32,122.0,3.0,5.0,71.0,35.0,27.0,23.0,11.0,2.0,2.0,2.0,6.0,84.0,45.0,32.0,19.0,11.0,7.0,9.0,211.0,297.0,12.0,2595.0,0,Alex De Minaur
1169,2023-0422,Cincinnati Masters,Hard,64,M,20230814,267,200005,,,Ugo Humbert,L,188.0,FRA,25.1,209950,,Q,Arthur Fils,R,185.0,FRA,19.1,6-4 3-6 6-2,3,R64,141.0,4.0,4.0,98.0,53.0,40.0,21.0,13.0,9.0,11.0,2.0,6.0,93.0,55.0,42.0,12.0,14.0,7.0,11.0,33.0,1258.0,46.0,976.0,0,Arthur Fils
1170,2023-0422,Cincinnati Masters,Hard,64,M,20230814,249,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,105777,,,Grigor Dimitrov,R,191.0,BUL,32.2,6-2 6-2,3,R64,71.0,8.0,1.0,48.0,32.0,23.0,11.0,8.0,2.0,2.0,0.0,8.0,55.0,27.0,21.0,7.0,8.0,4.0,8.0,17.0,2310.0,19.0,1690.0,0,Grigor Dimitrov
1171,2023-6242,Winston-Salem,Hard,64,A,20230821,277,206909,,,Brandon Nakashima,R,188.0,USA,22.0,209950,7.0,,Arthur Fils,R,185.0,FRA,19.1,6-7(5) 7-6(5) 6-2,3,R32,157.0,18.0,2.0,98.0,58.0,52.0,24.0,16.0,3.0,3.0,10.0,7.0,120.0,74.0,58.0,22.0,16.0,6.0,8.0,72.0,795.0,48.0,1007.0,0,Arthur Fils
1172,2023-6242,Winston-Salem,Hard,64,A,20230821,270,134868,2.0,,Tallon Griekspoor,R,188.0,NED,27.1,207733,,,Jack Draper,L,193.0,GBR,21.6,7-6(8) 0-0 RET,3,R32,58.0,3.0,2.0,41.0,23.0,21.0,9.0,6.0,0.0,0.0,4.0,2.0,42.0,25.0,21.0,8.0,6.0,0.0,0.0,25.0,1436.0,118.0,526.0,0,Jack Draper
1173,2023-560,Us Open,Hard,128,G,20230828,128,126610,,,Matteo Berrettini,R,196.0,ITA,27.3,200005,29.0,,Ugo Humbert,L,188.0,FRA,25.1,6-4 6-2 6-2,5,R128,143.0,11.0,1.0,88.0,54.0,40.0,20.0,16.0,7.0,7.0,3.0,5.0,87.0,46.0,26.0,21.0,12.0,4.0,9.0,36.0,1147.0,33.0,1258.0,0,Ugo Humbert
1174,2023-560,Us Open,Hard,128,G,20230828,147,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.4,208029,4.0,,Holger Rune,R,188.0,DEN,20.3,6-3 4-6 6-3 6-2,5,R128,162.0,7.0,5.0,101.0,54.0,41.0,30.0,18.0,3.0,6.0,2.0,4.0,108.0,66.0,40.0,20.0,18.0,7.0,14.0,63.0,840.0,4.0,4790.0,0,Holger Rune
1175,2023-560,Us Open,Hard,128,G,20230828,152,208169,,Q,Titouan Droguet,R,191.0,FRA,22.2,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.4,6-3 0-6 6-7(5) 6-3 6-2,5,R128,220.0,10.0,6.0,153.0,91.0,59.0,35.0,23.0,6.0,11.0,9.0,13.0,167.0,92.0,66.0,32.0,22.0,15.0,21.0,171.0,359.0,18.0,2005.0,0,Lorenzo Musetti
1176,2023-560,Us Open,Hard,128,G,20230828,156,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.3,200000,15.0,,Felix Auger Aliassime,R,193.0,CAN,23.0,7-6(5) 4-6 6-1 6-4,5,R128,207.0,8.0,1.0,152.0,89.0,61.0,37.0,20.0,12.0,13.0,13.0,11.0,126.0,76.0,57.0,23.0,20.0,5.0,8.0,40.0,1085.0,15.0,2375.0,0,Felix Auger Aliassime
1177,2023-560,Us Open,Hard,128,G,20230828,166,208286,,,Matteo Arnaldi,R,185.0,ITA,22.5,209950,,,Arthur Fils,R,185.0,FRA,19.2,3-6 7-5 7-6(5) 5-7 6-4,5,R64,235.0,8.0,5.0,162.0,103.0,72.0,34.0,28.0,5.0,9.0,13.0,6.0,177.0,110.0,84.0,29.0,28.0,7.0,11.0,61.0,855.0,48.0,1007.0,0,Arthur Fils
1178,2023-560,Us Open,Hard,128,G,20230828,180,111190,,,Zhizhen Zhang,R,193.0,CHN,26.8,134770,5.0,,Casper Ruud,R,183.0,NOR,24.6,6-4 5-7 6-2 0-6 6-2,5,R64,199.0,18.0,3.0,119.0,78.0,58.0,23.0,22.0,1.0,5.0,7.0,2.0,145.0,93.0,65.0,24.0,22.0,12.0,17.0,67.0,817.0,5.0,4715.0,0,Casper Ruud
1179,2023-560,Us Open,Hard,128,G,20230828,188,208502,,Q,Dominic Stricker,L,183.0,SUI,21.0,126774,7.0,,Stefanos Tsitsipas,R,193.0,GRE,25.0,7-5 6-7(2) 6-7(5) 7-6(6) 6-3,5,R64,244.0,11.0,6.0,182.0,103.0,78.0,44.0,31.0,4.0,8.0,22.0,6.0,186.0,111.0,90.0,31.0,29.0,7.0,13.0,128.0,480.0,7.0,4580.0,0,Stefanos Tsitsipas
1180,2023-560,Us Open,Hard,128,G,20230828,198,100644,12.0,,Alexander Zverev,R,198.0,GER,26.3,105777,19.0,,Grigor Dimitrov,R,191.0,BUL,32.2,6-7(2) 7-6(8) 6-1 6-1,5,R32,222.0,15.0,1.0,122.0,85.0,60.0,26.0,19.0,3.0,5.0,7.0,7.0,134.0,78.0,47.0,33.0,21.0,9.0,16.0,12.0,2670.0,19.0,1690.0,0,Grigor Dimitrov
1181,2023-560,Us Open,Hard,128,G,20230828,213,100644,12.0,,Alexander Zverev,R,198.0,GER,26.3,206173,6.0,,Jannik Sinner,R,191.0,ITA,22.0,6-4 3-6 6-2 4-6 6-3,5,R16,281.0,16.0,6.0,162.0,113.0,79.0,24.0,23.0,8.0,12.0,12.0,7.0,160.0,86.0,59.0,37.0,23.0,8.0,14.0,12.0,2670.0,6.0,4645.0,0,Jannik Sinner
1182,2023-560,Us Open,Hard,128,G,20230828,214,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,200282,13.0,,Alex De Minaur,R,183.0,AUS,24.5,2-6 6-4 6-1 6-2,5,R16,160.0,11.0,6.0,104.0,67.0,54.0,15.0,17.0,4.0,6.0,1.0,2.0,95.0,52.0,36.0,20.0,16.0,5.0,10.0,3.0,6260.0,13.0,2595.0,0,Alex De Minaur
1183,2023-560,Us Open,Hard,128,G,20230828,215,126094,8.0,,Andrey Rublev,R,188.0,RUS,25.8,207733,,,Jack Draper,L,193.0,GBR,21.6,6-3 3-6 6-3 6-4,5,R16,165.0,14.0,2.0,95.0,63.0,53.0,21.0,19.0,2.0,4.0,18.0,5.0,129.0,73.0,57.0,20.0,18.0,13.0,17.0,8.0,4515.0,123.0,491.0,0,Jack Draper
1184,2023-560,Us Open,Hard,128,G,20230828,217,210097,,,Ben Shelton,L,193.0,USA,20.8,126205,14.0,,Tommy Paul,R,185.0,USA,26.2,6-4 6-3 4-6 6-4,5,R16,169.0,16.0,9.0,123.0,83.0,62.0,19.0,19.0,11.0,14.0,6.0,8.0,108.0,64.0,49.0,19.0,20.0,2.0,8.0,47.0,1015.0,14.0,2570.0,0,Tommy Paul
1185,2023-560,Us Open,Hard,128,G,20230828,220,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.3,100644,12.0,,Alexander Zverev,R,198.0,GER,26.3,6-3 6-2 6-4,5,QF,150.0,3.0,3.0,97.0,55.0,42.0,24.0,14.0,5.0,5.0,6.0,4.0,77.0,52.0,38.0,7.0,13.0,0.0,4.0,1.0,9815.0,12.0,2670.0,0,Alexander Zverev
1186,2023-560,Us Open,Hard,128,G,20230828,221,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,126094,8.0,,Andrey Rublev,R,188.0,RUS,25.8,6-4 6-3 6-4,5,QF,168.0,8.0,9.0,100.0,55.0,41.0,13.0,14.0,8.0,13.0,4.0,5.0,98.0,59.0,38.0,11.0,15.0,10.0,19.0,3.0,6260.0,8.0,4515.0,0,Andrey Rublev
1187,2023-560,Us Open,Hard,128,G,20230828,222,210097,,,Ben Shelton,L,193.0,USA,20.8,126207,10.0,,Frances Tiafoe,R,188.0,USA,25.6,6-2 3-6 7-6(7) 6-2,5,QF,187.0,14.0,11.0,108.0,64.0,49.0,22.0,19.0,2.0,6.0,7.0,4.0,122.0,68.0,43.0,27.0,19.0,8.0,15.0,47.0,1015.0,10.0,3050.0,0,Frances Tiafoe
1188,2023-560,Us Open,Hard,128,G,20230828,223,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,126203,9.0,,Taylor Fritz,R,196.0,USA,25.8,6-1 6-4 6-4,5,QF,155.0,7.0,5.0,94.0,57.0,39.0,21.0,14.0,10.0,12.0,8.0,2.0,89.0,49.0,36.0,11.0,13.0,3.0,9.0,2.0,9795.0,9.0,3605.0,0,Taylor Fritz
1189,2023-560,Us Open,Hard,128,G,20230828,224,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.3,7-6(3) 6-1 3-6 6-3,5,SF,199.0,9.0,10.0,129.0,83.0,68.0,23.0,20.0,8.0,9.0,0.0,0.0,133.0,93.0,64.0,19.0,18.0,4.0,7.0,3.0,6260.0,1.0,9815.0,0,Carlos Alcaraz
1190,2023-560,Us Open,Hard,128,G,20230828,225,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,210097,,,Ben Shelton,L,193.0,USA,20.8,6-3 6-2 7-6(4),5,SF,161.0,5.0,3.0,99.0,67.0,56.0,11.0,16.0,4.0,6.0,5.0,5.0,102.0,72.0,43.0,14.0,14.0,9.0,14.0,2.0,9795.0,47.0,1015.0,0,Ben Shelton
1191,2023-560,Us Open,Hard,128,G,20230828,226,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,6-3 7-6(5) 6-3,5,F,197.0,4.0,6.0,109.0,59.0,48.0,27.0,16.0,2.0,3.0,6.0,6.0,106.0,69.0,49.0,14.0,15.0,3.0,6.0,2.0,9795.0,3.0,6260.0,0,Daniil Medvedev
1192,2023-7581,Chengdu,Hard,32,A,20230920,299,100644,1.0,,Alexander Zverev,R,198.0,GER,26.4,105777,3.0,,Grigor Dimitrov,R,191.0,BUL,32.3,6-3 7-6(2),3,SF,110.0,9.0,0.0,66.0,57.0,44.0,6.0,10.0,5.0,5.0,0.0,2.0,74.0,49.0,34.0,14.0,11.0,5.0,7.0,10.0,3030.0,20.0,1735.0,0,Grigor Dimitrov
1193,2023-7581,Chengdu,Hard,32,A,20230920,298,126128,,,Roman Safiullin,R,185.0,RUS,26.1,207518,2.0,,Lorenzo Musetti,R,185.0,ITA,21.5,6-3 6-4,3,SF,89.0,9.0,1.0,57.0,35.0,29.0,15.0,10.0,0.0,0.0,1.0,4.0,57.0,34.0,26.0,9.0,9.0,2.0,4.0,55.0,902.0,18.0,1925.0,0,Lorenzo Musetti
1194,2023-0747,Beijing,Hard,32,A,20230927,300,206173,6.0,,Jannik Sinner,R,191.0,ITA,22.1,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.6,7-6(2) 7-6(2),3,F,121.0,3.0,0.0,75.0,51.0,42.0,17.0,12.0,1.0,1.0,6.0,4.0,78.0,57.0,43.0,11.0,12.0,5.0,5.0,7.0,4465.0,3.0,7280.0,0,Daniil Medvedev
1195,2023-0747,Beijing,Hard,32,A,20230927,299,206173,6.0,,Jannik Sinner,R,191.0,ITA,22.1,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.3,7-6(4) 6-1,3,SF,115.0,1.0,0.0,75.0,44.0,29.0,15.0,9.0,7.0,9.0,4.0,0.0,63.0,45.0,27.0,5.0,10.0,3.0,8.0,7.0,4465.0,2.0,8535.0,0,Carlos Alcaraz
1196,2023-0747,Beijing,Hard,32,A,20230927,298,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.6,100644,8.0,,Alexander Zverev,R,198.0,GER,26.4,6-4 6-3,3,SF,85.0,8.0,1.0,57.0,41.0,33.0,11.0,10.0,4.0,4.0,1.0,1.0,51.0,38.0,27.0,6.0,9.0,2.0,4.0,3.0,7280.0,10.0,3280.0,0,Alexander Zverev
1197,2023-0747,Beijing,Hard,32,A,20230927,297,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.3,134770,7.0,,Casper Ruud,R,183.0,NOR,24.7,6-4 6-2,3,QF,104.0,6.0,1.0,55.0,38.0,27.0,11.0,9.0,1.0,2.0,1.0,4.0,77.0,50.0,31.0,8.0,9.0,11.0,15.0,2.0,8535.0,9.0,3560.0,0,Casper Ruud
1198,2023-0747,Beijing,Hard,32,A,20230927,296,206173,6.0,,Jannik Sinner,R,191.0,ITA,22.1,105777,,,Grigor Dimitrov,R,191.0,BUL,32.3,6-4 3-6 6-2,3,QF,151.0,3.0,1.0,85.0,50.0,34.0,23.0,13.0,7.0,8.0,2.0,3.0,97.0,57.0,40.0,20.0,14.0,12.0,15.0,7.0,4465.0,19.0,1815.0,0,Grigor Dimitrov
1199,2023-0747,Beijing,Hard,32,A,20230927,294,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.6,200005,,,Ugo Humbert,L,188.0,FRA,25.2,6-4 3-6 6-1,3,QF,126.0,7.0,9.0,82.0,54.0,37.0,13.0,13.0,1.0,5.0,0.0,5.0,81.0,45.0,25.0,17.0,13.0,6.0,12.0,3.0,7280.0,36.0,1198.0,0,Ugo Humbert
1200,2023-0747,Beijing,Hard,32,A,20230927,293,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.3,207518,,,Lorenzo Musetti,R,185.0,ITA,21.5,6-2 6-2,3,R16,81.0,1.0,3.0,53.0,36.0,24.0,11.0,8.0,3.0,3.0,2.0,1.0,42.0,22.0,15.0,7.0,8.0,1.0,5.0,2.0,8535.0,18.0,1970.0,0,Lorenzo Musetti
1201,2023-0747,Beijing,Hard,32,A,20230927,291,105777,,,Grigor Dimitrov,R,191.0,BUL,32.3,208029,3.0,,Holger Rune,R,188.0,DEN,20.4,6-3 7-5,3,R16,92.0,5.0,1.0,55.0,33.0,26.0,13.0,10.0,1.0,2.0,3.0,3.0,74.0,48.0,32.0,9.0,11.0,7.0,11.0,19.0,1815.0,4.0,4710.0,0,Holger Rune
1202,2023-0747,Beijing,Hard,32,A,20230927,287,200005,,,Ugo Humbert,L,188.0,FRA,25.2,126094,5.0,,Andrey Rublev,R,188.0,RUS,25.9,5-7 6-3 7-6(3),3,R16,168.0,11.0,1.0,131.0,73.0,52.0,25.0,17.0,10.0,15.0,6.0,2.0,103.0,57.0,38.0,22.0,16.0,5.0,10.0,36.0,1198.0,6.0,4515.0,0,Andrey Rublev
